Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Temperature (C)
0.34,9.193100000000001,231,16.1,1015.81,32.800000000000004
0.38,9.0965,201,16.1,1015.8,31.161111111111115
0.49,8.9999,213,15.552600000000002,1016,27.744444444444444
0.65,9.3702,210,16.1,1016.4,24.00555555555555
0.68,3.2039,191,16.1,1016.51,22.783333333333335
0.73,2.9302,193,15.1823,1016.76,22.133333333333336
0.38,11.270000000000001,90,16.1,1013.14,25.07222222222222
0.48,6.44,120,16.1,1013.52,21.483333333333334
0.61,3.2522,65,15.1823,1013.65,18.62222222222222
0.66,2.8336,118,16.1,1013.64,17.572222222222223
0.67,2.7209,190,16.1,1014.07,17.47222222222222
0.56,4.347,136,15.1823,1013.97,20.72222222222222
0.71,9.579500000000001,329,16.1,1014.27,17.872222222222224
0.73,11.527600000000001,329,16.1,1014.49,19.977777777777774
0.66,13.685,338,15.552600000000002,1015.17,21.944444444444443
0.66,11.382700000000002,339,16.1,1015.56,22.71111111111111
0.55,14.6027,320,16.1,1015.79,25.86111111111111
0.5,12.042800000000002,337,15.552600000000002,1015.8,27.516666666666666
0.46,11.8496,312,16.1,1015.98,28.68333333333333
0.41,10.126900000000001,312,16.1,1015.88,29.75
0.36,10.948,345,15.552600000000002,1015.67,30.87222222222222
0.39,10.255700000000001,303,16.1,1015.4,30.90555555555555
0.36,16.1322,312,16.1,1015.13,31.900000000000002
0.41,14.5544,320,15.552600000000002,1015.06,29.833333333333332
0.47,20.608000000000004,311,16.1,1015.34,28.63888888888889
0.54,25.164300000000004,310,16.1,1015.74,25.955555555555556
0.62,25.6634,311,15.552600000000002,1016.7,23.977777777777774
0.66,24.922800000000002,310,10.255700000000001,1017.42,22.63888888888889
0.66,20.334300000000002,300,15.826300000000002,1018.02,22.03888888888889
0.73,17.661700000000003,314,14.9569,1018.41,20.84444444444444
0.76,24.633000000000003,310,15.6009,1018.46,19.838888888888885
0.72,20.0123,319,15.729700000000001,1018.17,20.85555555555556
0.82,14.6188,259,14.876400000000002,1019.27,19.294444444444448
0.93,17.114300000000004,310,15.729700000000001,1018.42,18.266666666666666
0.93,12.5419,318,7.969500000000001,1018.68,18.727777777777774
0.9,15.488199999999999,335,14.7959,1018.92,18.733333333333334
0.97,11.3183,283,15.649200000000002,1019.78,17.68888888888889
0.97,11.398800000000001,329,14.6349,1020.17,17.666666666666668
0.89,8.6135,320,8.1788,1020.31,19.461111111111112
0.82,12.0911,359,7.8729,1020.88,20.78888888888889
0.87,9.080400000000001,281,9.7405,1020.61,20.85555555555556
0.84,10.368400000000001,288,10.706500000000002,1020.63,21.216666666666665
0.77,14.2646,291,9.9015,1020.99,21.966666666666672
0.73,12.6707,300,9.982000000000001,1020.98,22.661111111111115
0.7,12.5741,304,10.3523,1020.81,23.16111111111111
0.64,10.996300000000002,311,9.982000000000001,1020.76,24.833333333333332
0.62,15.150100000000002,310,9.982000000000001,1020.46,24.88333333333334
0.61,12.477500000000001,339,10.3523,1020.16,24.88333333333334
0.66,9.1126,319,9.982000000000001,1020.04,23.86111111111111
0.71,10.3362,320,15.826300000000002,1020.04,22.800000000000004
0.78,9.160900000000002,321,15.3111,1019.94,21.25
0.84,9.0965,330,15.826300000000002,1020.04,19.93333333333333
0.88,6.3112,320,15.649200000000002,1019.95,18.8
0.87,10.1752,339,14.7637,1019.92,18.93888888888889
0.86,6.3112,13,14.812,1019.86,18.311111111111106
0.89,6.1019000000000005,10,11.9784,1019.98,18.238888888888887
0.87,9.7888,17,14.168000000000003,1019.76,17.677777777777777
0.81,11.398800000000001,11,14.9086,1019.65,17.061111111111114
0.82,10.5294,10,15.826300000000002,1019.35,16.483333333333334
0.86,5.8604,26,14.9569,1019.2,15.644444444444442
0.9,4.7495,330,15.826300000000002,1019.26,13.844444444444445
0.76,10.5938,10,15.826300000000002,1019.27,17.022222222222222
0.72,11.4954,17,15.3111,1019.32,18.42222222222222
0.6,11.0768,20,16.1,1019.26,20.92777777777778
0.57,7.8729,3,16.1,1019.15,22.61111111111111
0.54,9.8049,352,15.552600000000002,1019.1,23.63333333333334
0.5,10.867500000000001,331,15.826300000000002,1019.05,24.86111111111111
0.47,10.787,342,16.1,1018.64,26.016666666666666
0.49,9.8693,334,15.552600000000002,1018.05,26.055555555555557
0.46,9.177000000000001,340,16.1,1017.54,27.68333333333333
0.43,7.6636,349,16.1,1017.23,27.70555555555556
0.44,7.776300000000001,335,15.552600000000002,1016.96,27.133333333333336
0.44,10.770900000000001,341,16.1,1016.54,27.083333333333332
0.5,9.1126,350,16.1,1016.34,24.97222222222222
0.62,9.4829,351,16.1,1017.4,22.649999999999995
0.6,9.2253,350,16.1,1016.95,22.016666666666666
0.69,6.552700000000001,353,16.1,1017.16,20.372222222222224
0.67,10.577700000000002,11,15.1823,1017.46,19.844444444444445
0.64,11.382700000000002,41,16.1,1017.66,19.21666666666667
0.62,11.382700000000002,39,16.1,1017.94,18.688888888888886
0.59,12.7673,39,15.1823,1017.73,18.061111111111114
0.59,10.8997,40,16.1,1017.55,17.66111111111111
0.69,3.3327,3,16.1,1017.55,15.02222222222222
0.68,6.5205,15,15.1823,1017.33,15.472222222222221
0.72,10.948,11,16.1,1017.26,14.972222222222221
0.68,9.466800000000001,10,16.1,1017.47,17.016666666666666
0.62,9.4829,21,15.552600000000002,1017.5,18.527777777777775
0.54,10.706500000000002,12,16.1,1017.66,20.92777777777778
0.48,10.8192,12,16.1,1017.66,22.68333333333333
0.42,12.3004,32,15.552600000000002,1017.33,24.86111111111111
0.38,9.1448,2,16.1,1016.95,27.61111111111111
0.35,9.4024,39,16.1,1016.46,27.70555555555556
0.35,11.656400000000001,17,15.552600000000002,1016.03,28.65555555555555
0.33,10.9319,50,16.1,1015.45,28.838888888888885
0.36,9.1126,10,16.1,1014.95,28.79444444444444
0.37,11.2217,343,15.552600000000002,1014.58,27.872222222222224
0.37,10.577700000000002,0,16.1,1014.44,27.194444444444443
0.45,9.193100000000001,351,16.1,1014.43,24.922222222222224
0.46,9.9176,11,15.552600000000002,1014.63,23.8
0.54,9.66,30,16.1,1015.04,21.988888888888887
0.54,6.3112,30,16.1,1015.34,20.99444444444445
0.5,10.5294,47,15.1823,1015.63,20.91666666666667
0.54,6.7298,43,16.1,1015.73,19.394444444444442
0.53,11.237800000000002,41,16.1,1015.53,19.372222222222224
0.53,10.3523,50,15.1823,1015.06,19.227777777777778
0.57,11.270000000000001,40,16.1,1015.04,18.238888888888887
0.59,11.237800000000002,39,16.1,1014.96,17.616666666666667
0.6,6.391700000000001,35,15.1823,1015.14,17.522222222222222
0.64,15.117900000000002,21,16.1,1014.82,17.07777777777778
0.64,10.8997,40,16.1,1014.54,17.17222222222222
0.62,14.168000000000003,41,15.552600000000002,1014.64,18.666666666666664
0.57,11.2217,50,10.255700000000001,1014.54,20.005555555555556
0.53,8.3881,29,10.255700000000001,1014.81,21.20555555555556
0.5,10.8192,44,15.552600000000002,1014.48,22.488888888888894
0.4,9.724400000000001,19,10.255700000000001,1013.95,24.799999999999997
0.33,9.160900000000002,78,16.1,1013.57,26.977777777777778
0.33,9.177000000000001,67,15.552600000000002,1013.11,27.399999999999995
0.3,11.125100000000002,28,16.1,1012.39,28.59444444444445
0.33,10.626,69,15.826300000000002,1011.83,27.438888888888886
0.33,12.525800000000002,13,15.552600000000002,1011.6,27.305555555555557
0.31,13.3952,20,10.255700000000001,1011.39,27.283333333333335
0.39,12.1716,350,16.1,1011.18,25.66111111111111
0.58,8.855,330,15.1823,1011.16,21.861111111111107
0.6,1.8676,6,16.1,1011.29,20.977777777777778
0.63,10.2235,117,16.1,1011.67,20.933333333333337
0.69,3.5259,303,15.1823,1012.01,19.81111111111111
0.68,3.1556,46,16.1,1011.88,19.91111111111111
0.72,2.898,118,16.1,1011.97,19.86111111111111
0.76,1.6744,87,15.1823,1011.95,18.67777777777778
0.78,3.1556,188,16.1,1011.66,18.150000000000002
0.79,2.9302,301,16.1,1011.67,16.944444444444443
0.76,8.790600000000001,32,15.1823,1011.43,16.788888888888888
0.69,10.835300000000002,29,16.1,1011.65,16.3
0.69,9.3702,40,16.1,1011.84,16.883333333333333
0.65,3.0751,66,9.853200000000001,1011.69,18.577777777777776
0.59,3.5903,104,16.1,1011.54,22.016666666666666
0.58,2.5599000000000003,182,10.255700000000001,1011.52,23.75
0.53,3.7674,132,10.577700000000002,1011.48,24.67777777777778
0.47,4.7012,142,10.255700000000001,1011.21,25.99444444444445
0.43,3.3488,148,10.255700000000001,1011.01,27.57222222222222
0.4,6.7942,104,15.552600000000002,1010.11,27.57222222222222
0.38,4.7495,180,16.1,1009.51,27.61666666666666
0.44,7.8084999999999996,120,15.826300000000002,1009.08,27.483333333333334
0.43,10.5938,216,10.577700000000002,1009.66,26.833333333333332
0.78,22.652700000000003,258,9.982000000000001,1009.86,21.100000000000005
0.93,9.5151,260,9.9015,1011.15,18.894444444444446
0.93,3.1556,84,9.982000000000001,1010.97,18.833333333333336
1,1.6583,67,15.826300000000002,1010.44,18.82222222222222
0.97,3.22,330,15.729700000000001,1010.91,18.772222222222226
0.97,5.9892,104,14.7959,1011.18,18.772222222222226
0.97,6.0053,100,15.6009,1011.25,18.75
0.97,3.0751,180,15.6009,1011.54,18.22222222222222
1,3.3327,196,14.6832,1011.57,17.255555555555556
1,3.22,340,15.439900000000002,1011.33,16.555555555555557
1,3.22,120,15.407700000000002,1011.42,15.494444444444444
0.99,3.0429,58,13.202,1011.21,17.049999999999997
1,1.61,100,7.695800000000001,1011.22,17.461111111111112
0.93,3.22,110,7.728,1011.23,18.549999999999997
0.94,5.055400000000001,71,6.7942,1011.32,18.65555555555555
0.88,7.7440999999999995,61,9.579500000000001,1011.54,19.75
0.82,4.7495,80,9.6439,1011.57,20.888888888888886
0.93,4.0894,333,5.892600000000001,1011.76,19.88888888888889
0.99,10.577700000000002,319,3.5259,1011.96,18.916666666666668
0.93,4.7495,350,3.5420000000000007,1012.01,19.95555555555556
0.99,5.6028,35,4.588500000000001,1011.72,19.983333333333334
0.87,9.5151,20,6.8264000000000005,1011.33,22.150000000000002
0.92,4.6851,342,9.708300000000001,1011.34,21.105555555555554
0.81,0.3864,19,9.595600000000001,1011.43,22.23333333333333
0.81,4.4114,250,9.7566,1011.35,22.194444444444443
0.87,4.508,261,9.6117,1011.43,21.03888888888889
0.98,2.7531000000000003,315,6.8586,1011.75,18.183333333333337
1,1.5295,320,6.9069,1012.43,17.31666666666667
0.97,2.9302,190,4.8461,1012.65,17.22222222222222
0.97,3.4132000000000002,336,5.2647,1012.99,17.4
1,0.5152,30,1.0465000000000002,1013.24,15.100000000000001
0.96,3.1234,339,0.7567,1013.33,15.072222222222223
0.94,1.6744,325,0.9982000000000001,1013.19,16.966666666666665
0.99,3.2039,319,0.6118,1013.34,16.461111111111112
1,3.1395,305,0.7567,1013.17,16.994444444444447
0.97,3.3005,347,1.0948000000000002,1013.28,17.21111111111111
0.99,9.2575,20,4.7495,1013.56,17.061111111111114
0.99,7.760200000000001,39,8.1305,1013.94,16.08888888888889
0.96,5.6028,32,7.0196000000000005,1013.86,17.63888888888889
0.84,8.1305,58,10.255700000000001,1013.43,18.772222222222226
0.84,7.969500000000001,88,9.982000000000001,1013.71,19.95555555555556
0.8,2.7209,149,9.450700000000001,1013.94,20.794444444444448
0.71,4.717300000000001,119,9.982000000000001,1013.53,22.71111111111111
0.62,7.3094,179,9.982000000000001,1013.13,23.81666666666667
0.61,4.2826,217,9.982000000000001,1012.81,23.81666666666667
0.61,2.9302,190,9.982000000000001,1012.78,23.911111111111115
0.5,3.1717,148,9.982000000000001,1011.93,25.900000000000002
0.54,7.293300000000001,354,10.3523,1011.65,25.749999999999996
0.54,3.2683,20,9.982000000000001,1011.33,24.90555555555555
0.66,4.717300000000001,353,10.255700000000001,1011.42,22.77777777777778
0.78,2.9302,45,10.2235,1011.83,20.21111111111111
0.84,7.953400000000001,41,16.1,1012.11,18.86666666666666
0.82,6.4078,41,16.1,1012.21,19.305555555555557
0.83,10.0303,50,15.1823,1012.02,19.222222222222218
0.79,11.270000000000001,60,16.1,1011.56,19.261111111111113
0.79,11.0446,70,16.1,1011.64,19.21666666666667
0.88,6.1341,71,10.2235,1011.56,18.238888888888887
0.9,3.5581,33,8.420300000000001,1011.23,17.711111111111112
0.96,6.423900000000001,11,8.420300000000001,1010.65,16.666666666666668
0.96,5.8765,21,8.291500000000001,1010.54,17.194444444444443
0.93,4.8139,6,4.9910000000000005,1010.44,17.127777777777776
0.99,7.969500000000001,40,4.9910000000000005,1010.9,17.15
0.96,5.361300000000001,68,8.4686,1010.77,17.77777777777778
0.9,0.43470000000000003,55,9.9015,1010.79,18.772222222222226
0.87,3.8801000000000005,86,9.6761,1010.77,19.766666666666666
0.87,2.5438,49,9.982000000000001,1010.89,19.86111111111111
0.96,13.894300000000003,359,7.212800000000001,1011.18,17.89444444444444
0.97,17.0499,47,9.982000000000001,1011.21,18.005555555555553
0.89,10.2718,51,9.982000000000001,1011.31,19.516666666666666
0.97,10.5294,10,9.982000000000001,1011.52,18.09444444444444
0.86,10.5938,10,9.982000000000001,1011.13,20.04444444444444
0.87,7.486500000000001,11,9.982000000000001,1011.15,20.077777777777776
0.86,4.379200000000001,19,9.982000000000001,1011.03,20.04444444444444
0.98,3.22,230,9.982000000000001,1011.14,19.00555555555555
0.98,2.898,244,15.1823,1011.68,18.95555555555556
0.99,0.2898,290,10.255700000000001,1012.51,18.81666666666667
0.99,6.1985,233,16.1,1012.64,18.266666666666666
0.96,4.1377,246,14.3934,1012.97,18.28888888888889
1,3.2039,226,15.1823,1013.05,18.216666666666672
0.99,6.279,235,10.2074,1013.25,18.216666666666672
1,8.758400000000002,271,9.837100000000001,1013.5,17.01111111111111
0.97,6.552700000000001,293,7.0357,1013.45,17.105555555555554
0.99,6.3434,294,8.05,1013.47,16.644444444444446
0.99,10.0625,283,5.8604,1013.83,16.083333333333332
1,7.647500000000001,309,4.1216,1014.09,16.08888888888889
1,8.0017,290,3.9606000000000003,1014.78,17.105555555555554
0.99,9.3863,304,3.8318,1015.06,17.022222222222222
0.96,9.466800000000001,320,4.6690000000000005,1015.76,17.755555555555556
0.89,13.7011,320,6.295100000000001,1016.37,18.86666666666666
0.77,10.770900000000001,300,7.5187,1016.74,20.549999999999997
0.62,16.9372,329,9.982000000000001,1016.45,22.63888888888889
0.6,17.0338,331,14.9086,1016.63,22.266666666666666
0.54,12.6868,331,10.3523,1016.63,23.65555555555555
0.47,13.9587,331,9.982000000000001,1016.41,24.97222222222222
0.56,15.649200000000002,10,9.982000000000001,1016.11,22.933333333333334
0.55,11.7369,32,10.3523,1015.98,22.849999999999998
0.59,12.5741,30,9.9015,1016.15,22.116666666666667
0.68,7.776300000000001,29,10.255700000000001,1016.65,21.011111111111106
0.81,13.3952,331,9.8049,1017.33,18.188888888888886
0.83,9.209200000000001,6,9.982000000000001,1017.95,17.800000000000004
0.86,6.279,0,15.826300000000002,1018.54,17.22222222222222
0.9,10.4972,298,14.9569,1019.13,16.761111111111113
0.77,6.423900000000001,174,16.1,1016.71,20.566666666666663
0.83,3.2039,169,16.1,1016.6,19.572222222222226
0.86,2.8336,185,15.1823,1016.64,19.061111111111114
0.88,3.2361,204,16.1,1016.32,17.90555555555556
0.92,3.1878,212,16.1,1016.21,17.327777777777776
0.91,2.9463000000000004,212,15.1823,1016.27,17.11111111111111
0.96,3.0268,183,16.1,1016.3,17.716666666666665
0.73,3.1395,215,16.1,1016.22,22.049999999999997
0.56,3.1395,248,15.552600000000002,1016.36,26.71666666666667
0.46,7.953400000000001,243,16.1,1016.4,29.88333333333334
0.41,7.6796999999999995,231,16.1,1016.4,32.150000000000006
0.37,7.245,232,15.552600000000002,1016.47,32.46666666666667
0.32,9.5312,219,16.1,1016.19,32.800000000000004
0.32,9.193100000000001,212,16.1,1015.98,33.91111111111112
0.3,10.0947,210,15.552600000000002,1015.66,34.772222222222226
0.28,4.9105,242,16.1,1015.28,35.022222222222226
0.26,7.921200000000001,263,16.1,1014.71,36.083333333333336
0.28,11.5759,218,15.552600000000002,1014.41,34.90555555555555
0.31,10.432800000000002,202,16.1,1014.2,34.00555555555555
0.4,7.502600000000001,172,16.1,1014.21,32.361111111111114
0.5,8.4364,203,15.246700000000002,1014.47,28.41111111111111
0.54,8.05,220,15.729700000000001,1014.91,27.133333333333336
0.66,3.22,150,15.729700000000001,1015.32,24.400000000000002
0.73,5.6028,156,15.3111,1015.54,23.588888888888885
0.9,6.295100000000001,340,16.1,1018.83,16
0.93,6.1824,282,16.1,1018.84,15.494444444444444
0.93,6.5849,332,15.150100000000002,1018.77,15.061111111111112
0.93,6.279,350,15.134000000000002,1018.73,14.88888888888889
0.93,6.1502,340,15.134000000000002,1018.64,14.844444444444443
0.93,5.7477,313,14.3612,1018.85,14.233333333333333
0.87,7.647500000000001,340,14.9086,1019.03,14.86111111111111
0.93,3.1717,318,14.9086,1019.23,14.844444444444443
0.88,9.9176,357,14.3612,1019.24,15.91111111111111
0.74,9.2897,39,16.1,1019.63,18.644444444444446
0.58,10.980200000000002,39,15.826300000000002,1019.64,20.933333333333337
0.52,11.4793,352,10.3523,1019.54,22.355555555555554
0.42,10.722600000000002,20,9.982000000000001,1019.23,23.79444444444444
0.45,13.781600000000001,341,16.1,1019.04,23.79444444444444
0.4,11.4954,15,15.552600000000002,1019.15,23.805555555555554
0.39,10.706500000000002,358,16.1,1018.72,24.95
0.37,12.0911,348,15.826300000000002,1018.33,24.838888888888885
0.37,7.7440999999999995,358,10.3523,1018.16,24.644444444444446
0.47,10.5616,321,16.1,1017.83,22.216666666666665
0.58,7.824600000000001,320,16.1,1017.83,20.022222222222226
0.78,3.703,329,15.552600000000002,1018.47,16.67777777777778
0.9,1.61,326,16.1,1019.1,14.027777777777779
0.83,6.1502,290,16.1,1019.31,14.955555555555557
0.89,6.0375000000000005,302,15.1823,1019.53,14.216666666666669
0.93,3.0751,290,16.0517,1019.52,12.783333333333331
0.93,6.44,290,15.826300000000002,1019.41,12.761111111111111
0.93,3.22,40,14.9569,1019.28,11.97777777777778
0.93,6.44,320,15.826300000000002,1019.31,11.161111111111113
0.93,3.22,310,15.826300000000002,1019.31,11.116666666666665
0.93,3.2039,286,14.876400000000002,1019.36,10.850000000000001
0.93,3.0751,260,14.731500000000002,1019.5,11.022222222222224
0.93,1.7388000000000001,323,9.9015,1019.6,13.666666666666666
0.81,3.22,290,13.8138,1019.75,17.233333333333334
0.6,1.4168,204,15.826300000000002,1019.52,21.900000000000002
0.52,4.508,223,10.2074,1019.52,22.63888888888889
0.44,6.5366,297,15.552600000000002,1019.42,24.705555555555556
0.36,9.3541,290,16.1,1019.21,25.97222222222222
0.36,7.856800000000001,358,16.1,1018.81,26.083333333333332
0.35,5.2808,293,15.552600000000002,1018.44,25.18333333333333
0.31,10.9641,262,16.1,1017.91,26.12777777777778
0.29,9.209200000000001,263,16.1,1017.91,27.194444444444443
0.33,7.357700000000001,280,15.552600000000002,1017.56,26.06111111111111
0.33,7.8729,289,16.1,1017.41,25.06666666666667
0.48,4.7495,290,16.1,1017.31,22.28888888888889
0.73,4.4758,288,15.552600000000002,1018,16.81111111111111
0.88,3.22,210,16.1,1018.51,14.100000000000001
0.8,0,0,16.1,1018.9,14.444444444444445
0.86,3.1395,230,15.1823,1019.02,13.505555555555556
0.73,6.44,170,15.826300000000002,1015.63,22.694444444444443
0.86,3.1556,212,15.826300000000002,1015.82,20.077777777777776
0.83,3.1556,243,14.9569,1015.82,20.166666666666668
0.86,3.0751,260,15.826300000000002,1015.93,19.01111111111111
0.86,3.22,0,16.1,1016.05,18.96111111111111
0.73,5.3291,14,15.1823,1016.29,21.16111111111111
0.84,1.6744,342,16.1,1016.46,18.850000000000005
0.7,1.7066000000000001,327,16.1,1016.67,23.600000000000005
0.62,2.3989000000000003,155,15.552600000000002,1017.05,25.51666666666667
0.41,13.910400000000001,69,16.1,1017.64,29.79444444444444
0.38,21.5257,60,16.1,1017.74,31.016666666666666
0.31,20.4309,52,15.552600000000002,1017.9,32.59444444444445
0.27,15.552600000000002,52,16.1,1017.84,33.83888888888888
0.25,10.948,50,16.1,1017.74,33.90555555555555
0.26,11.817400000000001,53,15.552600000000002,1017.54,34.87222222222222
0.25,12.348700000000001,31,16.1,1017.51,34.97222222222222
0.28,14.0875,11,16.1,1017.31,34.949999999999996
0.29,12.1233,6,15.246700000000002,1017.03,33.988888888888894
0.28,10.8192,23,16.1,1016.9,33.90555555555555
0.31,11.157300000000001,32,16.1,1016.71,32.21666666666667
0.47,7.711900000000001,14,15.552600000000002,1016.86,26.733333333333334
0.46,10.8997,50,16.1,1017.3,24.90555555555555
0.44,6.230700000000001,39,16.1,1017.35,24.74444444444445
0.5,9.9337,28,15.552600000000002,1018.02,22.327777777777776
0.65,10.867500000000001,20,16.1,1018.23,19.505555555555556
0.76,3.22,350,16.1,1018.64,17.47222222222222
0.77,6.0375000000000005,325,15.552600000000002,1018.86,17.055555555555557
0.79,6.6332,341,16.1,1018.97,16.594444444444445
0.71,10.9641,332,16.1,1018.83,17.63888888888889
0.77,6.1019000000000005,37,15.552600000000002,1018.71,16.450000000000003
0.72,7.840700000000001,28,16.1,1018.49,18.077777777777783
0.58,10.432800000000002,58,16.1,1017.98,22.68888888888889
0.51,7.2611,30,15.552600000000002,1017.98,24.711111111111116
0.46,7.728,331,16.1,1018.27,27.666666666666668
0.37,7.5992,357,16.1,1018.26,29.93333333333333
0.36,3.7835000000000005,332,15.552600000000002,1018.38,30.799999999999997
0.3,9.1287,19,16.1,1018.13,32.71111111111111
0.28,7.953400000000001,318,16.1,1017.74,33.794444444444444
0.29,6.9874,358,15.552600000000002,1017.36,33.78333333333333
0.28,9.2414,348,16.1,1016.94,34.92777777777778
0.28,9.1126,340,16.1,1016.53,34.949999999999996
0.29,4.9266000000000005,346,15.552600000000002,1016.13,34.93888888888889
0.32,8.919400000000001,27,16.1,1015.64,33.91111111111112
0.33,8.7262,37,16.1,1015.63,32.24444444444445
0.51,2.6565,29,15.552600000000002,1015.85,27.91111111111111
0.65,1.5295,30,16.1,1016.6,24.07777777777778
0.71,3.1073,33,16.1,1017.01,22.77777777777778
0.73,2.9785000000000004,328,15.1823,1017.02,22.083333333333332
0.78,6.44,350,16.1,1017.03,20.555555555555557
0.81,0,0,16.1,1017.12,19.494444444444447
0.83,2.2379,53,15.1823,1017,19.349999999999998
0.87,0,0,16.1,1016.93,18.35555555555556
0.87,3.22,290,16.1,1016.81,17.77777777777778
0.91,2.6726,43,15.1823,1016.73,17.983333333333334
0.96,3.22,30,16.1,1016.93,17.733333333333334
0.7,3.2039,21,16.1,1016.83,24.59444444444444
0.52,0.6762,66,15.552600000000002,1016.77,28.111111111111107
0.38,3.3649,121,16.1,1016.82,30.99444444444445
0.35,3.3488,170,16.1,1016.91,32.22222222222222
0.33,3.6386,89,15.552600000000002,1016.7,32.800000000000004
0.32,4.4275,97,16.1,1016.49,33.93333333333333
0.3,4.250400000000001,299,16.1,1016.28,35.044444444444444
0.26,4.4758,157,15.552600000000002,1015.88,34.977777777777774
0.24,8.8067,326,16.1,1015.09,36.03888888888889
0.24,4.6690000000000005,316,16.1,1014.69,36.12777777777777
0.25,6.7942,346,15.552600000000002,1014.36,35.894444444444446
0.26,7.5992,82,16.1,1013.99,35.044444444444444
0.32,4.6368,74,16.1,1013.79,32.800000000000004
0.48,4.717300000000001,99,15.552600000000002,1013.99,27.88888888888889
0.61,7.8084999999999996,91,16.1,1014.29,24.166666666666668
0.63,6.279,130,16.1,1014.49,23.54444444444444
0.68,6.1019000000000005,109,15.1823,1014.44,22.22222222222222
0.75,3.2039,249,16.1,1014.31,20.672222222222217
0.8,3.22,90,16.1,1014.29,19.099999999999998
0.8,5.506200000000001,302,15.1823,1014.34,18.905555555555555
0.83,0,0,16.1,1014.41,17.38888888888889
0.86,3.22,280,16.1,1014.71,16.833333333333332
0.86,2.6565,3,15.1823,1014.69,17.01111111111111
0.84,7.824600000000001,60,16.1,1014.64,18.850000000000005
0.66,1.4973,205,16.1,1014.43,23.62777777777778
0.52,7.615300000000001,120,15.552600000000002,1014.48,26.855555555555558
0.43,4.5402000000000005,145,16.1,1014.72,30.02777777777778
0.4,4.7978000000000005,179,16.1,1015,31.272222222222226
0.32,7.711900000000001,113,15.552600000000002,1014.92,33.72222222222222
0.27,4.8944,120,16.1,1014.7,36.016666666666666
0.25,11.0929,82,16.1,1014.5,36.0611111111111
0.25,11.3666,108,15.552600000000002,1014.42,36.03888888888889
0.23,8.033900000000001,126,16.1,1014,36.15555555555555
0.23,10.770900000000001,91,16.1,1013.68,36.25
0.19,7.695800000000001,105,15.552600000000002,1013.46,36.06666666666667
0.18,5.216400000000001,121,16.1,1013.2,36.083333333333336
0.31,3.2522,173,16.1,1013.11,32.82222222222222
0.46,7.3899,148,15.552600000000002,1013.57,28.35
0.53,7.953400000000001,129,16.1,1013.89,26.211111111111116
0.61,6.279,139,16.1,1014.21,23.36111111111111
0.67,2.898,354,15.552600000000002,1014.57,21.927777777777777
0.7,3.22,50,16.1,1014.8,20.605555555555558
0.75,3.22,70,16.1,1015.2,19.516666666666666
0.78,2.8819000000000004,144,15.1823,1015.19,19.87222222222222
0.8,3.0751,220,16.1,1015.38,18.93888888888889
0.86,6.44,130,16.1,1015.19,17.849999999999998
0.81,3.7352,132,15.1823,1015.1,18.733333333333334
0.83,3.2039,90,16.1,1015.18,18.333333333333332
0.62,11.270000000000001,130,16.1,1014.81,23.711111111111116
0.52,9.4185,145,15.552600000000002,1015.03,26.866666666666667
0.45,11.012400000000001,132,16.1,1015.47,29.961111111111116
0.38,14.039200000000001,140,16.1,1015.47,32.272222222222226
0.31,16.599100000000004,151,15.552600000000002,1015.61,34.5611111111111
0.3,14.1519,188,16.1,1015.36,36.13333333333334
0.25,14.2646,180,16.1,1014.96,37.24444444444445
0.23,12.4131,195,15.552600000000002,1014.73,37.166666666666664
0.24,12.558,188,16.1,1014.46,37.800000000000004
0.23,12.316500000000001,198,16.1,1013.96,37.3111111111111
0.23,9.579500000000001,184,15.552600000000002,1013.83,37.150000000000006
0.25,8.2432,150,16.1,1013.56,36.205555555555556
0.31,9.563400000000001,132,16.1,1013.47,32.983333333333334
0.38,7.0357,123,15.552600000000002,1013.77,29.48333333333333
0.6,3.3649,159,16.1,1014.17,24.26666666666667
0.57,6.279,130,16.1,1014.38,24.07777777777778
0.64,6.0375000000000005,138,15.552600000000002,1014.37,22.644444444444446
0.67,3.22,140,16.1,1014.31,21.783333333333328
0.72,3.1556,188,16.1,1014.3,21.20555555555556
0.65,5.6511,154,15.552600000000002,1014.36,21.788888888888888
0.68,6.166300000000001,140,16.1,1014.19,21.11111111111111
0.68,6.0536,138,16.1,1014,20.577777777777783
0.66,5.6511,128,15.552600000000002,1013.89,20.683333333333337
0.64,7.6796999999999995,140,16.1,1013.92,20.90555555555555
0.55,4.6046000000000005,150,16.0517,1013.73,24.66111111111111
0.49,9.3702,146,15.552600000000002,1013.75,26.849999999999998
0.43,10.5455,149,16.1,1013.61,29.977777777777774
0.36,10.722600000000002,150,16.1,1013.5,32.77777777777778
0.29,14.9247,151,15.552600000000002,1013.24,34.68333333333334
0.27,15.295000000000002,140,16.1,1012.81,36.083333333333336
0.25,12.606300000000001,140,16.1,1012.39,37.150000000000006
0.23,13.7494,123,15.552600000000002,1011.83,37.04444444444445
0.24,11.0607,110,16.1,1011.19,36.13333333333334
0.23,14.296800000000003,120,16.1,1010.48,37.23888888888889
0.26,9.2897,159,16.1,1009.83,36.077777777777776
0.27,9.4185,147,16.1,1009.49,36.083333333333336
0.34,4.7012,100,16.1,1008.9,32.75555555555555
